id,name_zh,name_en,country,country_en,url,開放第二次出國交換之同學選填,申請組別,GPA要求,年級限制,語言要求,不接受申請之學院,名額,學校年曆,註冊繳費,住宿資訊,注意事項,latitude,longitude
378,漢陽大學,Hanyang University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/378,是,韓語組,GPA 達2.70分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0；或具韓語檢定(TOPIK)成績 3 級以上,醫學院、工業融合學院、數據科學系、護理學院、藥學院、應用音樂學系、舞蹈與表演藝術學系、會計與稅務學系、精算學系、智能ICT融合系、綜合工程學系、材料融合工程學系、機器人與融合學系、建築IT融合工程學系,一學期1名,Fall Semester: September - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.5557274
40,順天國立大學,Sunchon National University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/40,是,韓語組,無,大二/大三/大四/碩二以上(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢高級；或具韓語檢定(TOPIK)成績 3 級以上；或具韓語檢定(KLAT)成績 3 級以上,醫學院,全學年2名,Fall Semester: September - January；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,34.9681989
41,浦項工科大學,Pohang University of Science and Technology (POSTECH),南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/41,是,韓語組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0；或具韓語檢定(TOPIK)成績 3 級以上；或具韓語檢定(KLAT)成績 3 級以上,人文社會科學系、半導體工程學系,一學期1名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,36.0180795
39,首爾國立大學,Seoul National University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/39,是,韓語組,學士生 GPA 達3.00分以上；研究生 GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,學士生 TOEFL iBT 88 (接受 Home Edition) 或 IELTS 6.0；研究生 TOEFL iBT 88 (接受 Home Edition) 或 IELTS 6.0；或學士生/研究生具韓語檢定(TOPIK)成績 5 級以上,醫學系、藥學系、牙醫學系、護理學系、音樂學院、美術學院、MBA,一學期1名,Fall Semester: September - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，請參考住宿資訊。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.4668979
1001,澳門大學,University of Macau,澳門,Macau,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1001,是,一般組,無,大二/大三學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,通識教育課程、實習和畢業專題課程、法律學院,全學年1名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，請自行參考姊妹校提供之住宿資訊。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,22.1283648
912,武漢理工大學,Wuhan University of Technology,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/912,是,中語組,GPA 達3.00分以上,大二/碩一(不含博士生)學生,無,無,全學年0名,第一學期：9月入學；第二學期：2月入學,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,該校將替同學安排校內宿舍床位,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。,,30.608988
922,北京航空航天大學,Beihang University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/922,是,中語組,無,大二以上/碩一以上(不含博士生)學生,無,無,全學年0名,該校校曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由姊妹校安排。,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。,,39.9809427
831,貴州大學,Guizhou University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/831,是,中語組,GPA 達3.00分以上,大二/大三/碩一/碩二/博一/博二學生,無,無,一學期0名,秋季学期2024.09-2025.01；春季学期2025.03-2025.07,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由校方安排，住宿相關資訊，請參考此連結。,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。,,26.4495922
894,華中科技大學,Huazhong University of Science and Technology,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/894,是,中語組,GPA 達3.30分以上,大二/大三/大四/碩一/碩二(不含博士生)學生,無,無,一學期2名,第一學期：8月到1月；第二學期：2月到7月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,校內住宿，本科宿舍為標準四人間配備,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,30.5202172
901,東南大學,Southeast University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/901,是,中語組,無,大二/碩一/碩二(不含博士生)學生,無,建築學院僅接受建築學、城市規劃、城市設計、景觀建築等建築相關學系學生，且累積成績排名須為專業前50%,一學期0名,第一學期：9月至農曆年前；第二學期：2月中至6月中,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,學生可入住東南大學學生公寓，分佈於三個校區，規格不同，雙人間(專為海外學生準備)每學期2400-4500元/床不等；四人間(學生宿舍)每學期900-1200元/床不等,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,32.0576478
593,武漢大學,Wuhan University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/593,是,中語組,GPA 達3.30分以上,大二/大三/碩一/碩二(不含博士生)學生,無,小語種專業(如阿拉伯語等),一學期0名,第一學期：9月至次年1月；第二學期：2月至7月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由校方安排校内住宿。一学期费用1000元（人民币）左右,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,30.5373581
792,內蒙古大學,Inner Mongolia University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/792,是,中語組,無,大二以上/碩一以上(不含博士生)學生,無,一學期0名,第一學期：三月至七月；第二學期：九月至一月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證提供宿舍，於申請時一併提出住宿申請，到校後由校方直接分配,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,,40.7564203
793,北京師範大學,Beijing Normal University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/793,是,中語組,GPA 達3.30分以上,大二/碩一/碩二/博一/博二學生,無,瀚德學院、漢語文化學院,全學年5名,該校年曆請參考北京师范大学校历,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,由校方安排，更多資訊請參考宿舍介绍,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,39.959763
795,四川大學,Sichuan University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/795,是,中語組,GPA 達3.00分以上,大二/碩一/碩二(不含博士生)學生,無,無,一學期0名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由校方安排。,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,30.5601863
